"B" "Temp" "a" "erg" "s" "s-erg*temp"
"0.329" "0.7" "0.0075" "5.10977658814236" "2.38229224616555" "-1.1945513655341"
"0.329" "0.7" "0.01" "4.19902295678391" "2.38199758406907" "-0.557318485679667"
"0.33" "0.7" "0.006" "6.03892310620714" "2.38253816947008" "-1.84470800487492"
"0.33" "0.7" "0.0075" "5.12112669774767" "2.38173146768852" "-1.20305722073485"
"0.33" "0.7" "0.01" "4.20759910114243" "2.38143331230187" "-0.563886058497829"
"0.331" "0.7" "0.006" "6.0530453266839" "2.38198173320183" "-1.8551499954769"
"0.331" "0.7" "0.0075" "5.13247722278488" "2.38117084594032" "-1.2115632100091"
"0.331" "0.7" "0.01" "4.21617577598862" "2.38086920485588" "-0.570453838336151"
"0.332" "0.7" "0.006" "6.06716785081857" "2.38142543880238" "-1.86559205677062"
"0.332" "0.7" "0.0075" "5.14382816341136" "2.38061037979399" "-1.22006933459397"
"0.332" "0.7" "0.01" "4.22475298096468" "2.38030526068595" "-0.577021825989319"
"0.333" "0.7" "0.006" "6.08129067874081" "2.38086928356134" "-1.87603419155722"
"0.333" "0.7" "0.0075" "5.15517951986228" "2.38005006813222" "-1.22857559577138"
"0.333" "0.7" "0.01" "4.23333071574648" "2.37974147874732" "-0.583590022275212"
"0.334" "0.7" "0.006" "6.0954116230076" "2.38031043723334" "-1.88647769887198"
"0.334" "0.7" "0.0075" "5.16653129244998" "2.37948990984325" "-1.23708199487174"
"0.334" "0.7" "0.01" "4.24190898004306" "2.37917785800382" "-0.590158428026323"
"0.335" "0.7" "0.006" "6.10953633044344" "2.3797573456875" "-1.89691808562291"
"0.335" "0.7" "0.0075" "5.17788348156609" "2.37892990382643" "-1.24558853326983"
"0.335" "0.7" "0.01" "4.25048777359949" "2.37861439742744" "-0.596727044092204"
"0.336" "0.7" "0.006" "6.12363719356344" "2.37920154354128" "-1.90734449195313"
"0.336" "0.7" "0.0075" "5.1892360876835" "2.37837004898429" "-1.25409521239416"
"0.336" "0.7" "0.01" "4.25906709619601" "2.37805109599054" "-0.603295871346663"
"0.337" "0.7" "0.006" "6.13777344681858" "2.37864604086463" "-1.91779537190838"
"0.337" "0.7" "0.0075" "5.20058911135611" "2.37781034422923" "-1.26260203372005"
"0.337" "0.7" "0.01" "4.26764694765052" "2.3774879526772" "-0.609864910678168"
"0.338" "0.7" "0.006" "6.15191683002043" "2.37809057709981" "-1.92825120391449"
"0.338" "0.7" "0.0075" "5.21194255322066" "2.37725078848516" "-1.2711089987693"
"0.338" "0.7" "0.01" "4.27622732781808" "2.37692496647142" "-0.616434163001239"
"0.339" "0.7" "0.006" "6.16605564465182" "2.37753514717175" "-1.93870380408452"
"0.339" "0.7" "0.0075" "5.22329641399843" "2.37669138067324" "-1.27961610912566"
"0.339" "0.7" "0.01" "4.28480823659361" "2.37636213636843" "-0.623003629247094"
"0.34" "0.7" "0.006" "6.18015028345431" "2.37698006557502" "-1.94912513284299"
"0.34" "0.7" "0.0075" "5.23465069449656" "2.37613211973093" "-1.28812336641666"
"0.34" "0.7" "0.01" "4.29338967391123" "2.37579946136542" "-0.629573310372438"
"0.341" "0.7" "0.006" "6.19427553719001" "2.37642444042884" "-1.95956843560417"
"0.341" "0.7" "0.0075" "5.24600539560871" "2.37557300460194" "-1.29663077232416"
"0.341" "0.7" "0.01" "4.30197163974533" "2.37523694046684" "-0.636143207354887"
"0.342" "0.7" "0.006" "6.20837654339389" "2.37586944670705" "-1.96999413366867"
"0.342" "0.7" "0.0075" "5.25736051831746" "2.37501403423535" "-1.30513832858687"
"0.342" "0.7" "0.01" "4.31055413411411" "2.37467457268166" "-0.642713321198219"
"0.343" "0.7" "0.006" "6.22254215351252" "2.37531527731562" "-1.98046423014314"
"0.343" "0.7" "0.0075" "5.2687160636956" "2.37445520758674" "-1.31364603700017"
"0.343" "0.7" "0.01" "4.31913715707684" "2.37411235702601" "-0.649283652927774"
"0.344" "0.7" "0.006" "6.23667258972401" "2.37476058930113" "-1.99091022350567"
"0.344" "0.7" "0.0075" "5.28007203290579" "2.37389652362078" "-1.32215389941327"
"0.344" "0.7" "0.01" "4.32772070873797" "2.37355029252156" "-0.655854203595027"
"0.345" "0.7" "0.006" "6.25076177584372" "2.37420594137566" "-2.00132730171494"
"0.345" "0.7" "0.0075" "5.29142842720603" "2.37333798131253" "-1.33066191773169"
"0.345" "0.7" "0.01" "4.33630478924634" "2.37298837819364" "-0.662424974278799"
"0.346" "0.7" "0.006" "6.26491100272253" "2.3736516468067" "-2.01178605509907"
"0.346" "0.7" "0.0075" "5.30278524794701" "2.37277957963409" "-1.33917009392881"
"0.346" "0.7" "0.01" "4.34488939879719" "2.3724266130738" "-0.668995966084237"
"0.347" "0.7" "0.006" "6.27903725165255" "2.3730972999901" "-2.02222877616668"
"0.347" "0.7" "0.0075" "5.31414249657629" "2.37222131757697" "-1.34767843002643"
"0.347" "0.7" "0.01" "4.35347453763234" "2.37186499620147" "-0.675567180141172"
"0.348" "0.7" "0.006" "6.29315972999547" "2.37254318510095" "-2.03266862589588"
"0.348" "0.7" "0.0075" "5.32550017463852" "2.37166319413148" "-1.35618692811549"
"0.348" "0.7" "0.01" "4.36206020604386" "2.37130352661898" "-0.682138617611717"
"0.349" "0.7" "0.006" "6.3073130242873" "2.37198911826731" "-2.0431299987338"
"0.349" "0.7" "0.0075" "5.3368582837801" "2.37110520829665" "-1.36469559034942"
"0.349" "0.7" "0.01" "4.3706464043717" "2.37074220337472" "-0.688710279685472"
"0.35" "0.7" "0.006" "6.32143382485315" "2.37143522299025" "-2.05356845440696"
"0.35" "0.7" "0.0075" "5.3482168257465" "2.37054735908277" "-1.37320441893978"
"0.35" "0.7" "0.01" "4.37923313300601" "2.37018102552448" "-0.695282167579728"
"0.3505" "0.7" "0.006" "6.32849267728833" "2.37115771791042" "-2.05878715619141"
"0.351" "0.7" "0.006" "6.33556342681073" "2.37088143536979" "-2.06401296339772"
"0.351" "0.7" "0.0075" "5.35957580238702" "2.36998964550267" "-1.38171341616825"
"0.351" "0.7" "0.01" "4.38782039239066" "2.36961999212681" "-0.701854282546648"
"0.3515" "0.7" "0.006" "6.34263090860106" "2.37060470391369" "-2.06923693210705"
"0.352" "0.7" "0.006" "6.34969513724091" "2.37032776477603" "-2.07445883129261"
"0.352" "0.7" "0.0075" "5.37093521565683" "2.36943206657285" "-1.39022258438694"
"0.352" "0.7" "0.01" "4.39640818302115" "2.36905910224538" "-0.708426625869428"
"0.3525" "0.7" "0.006" "6.35676824696284" "2.37005108159461" "-2.07968669127938"
"0.353" "0.7" "0.0075" "5.38229506761819" "2.3688746213275" "-1.39873192600524"
"0.353" "0.7" "0.01" "4.40499650544748" "2.36849835495197" "-0.714999198861265"
"0.354" "0.7" "0.0075" "5.39365536044198" "2.36831730879788" "-1.4072414435115"
"0.354" "0.7" "0.01" "4.41358536027605" "2.36793774932412" "-0.721572002869117"
"0.355" "0.7" "0.006" "6.39207408101721" "2.36866744958141" "-2.10578440713064"
"0.355" "0.7" "0.0075" "5.40501609641122" "2.36776012802581" "-1.41575113946204"
"0.355" "0.7" "0.01" "4.42217474816908" "2.36737728444098" "-0.728145039277382"
"0.3555" "0.7" "0.006" "6.39914262273527" "2.36839096638423" "-2.11100886953046"
"0.356" "0.7" "0.006" "6.4062082149868" "2.3681143831848" "-2.11623136730596"
"0.356" "0.7" "0.0075" "5.41637727792079" "2.36720307806022" "-1.42426101648433"
"0.356" "0.7" "0.01" "4.43076466984713" "2.36681695939068" "-0.734718309502314"
"0.3565" "0.7" "0.006" "6.41327347742399" "2.36783782779693" "-2.12145360639986"
"0.357" "0.7" "0.006" "6.42033816885535" "2.36756130055957" "-2.12667541763918"
"0.357" "0.7" "0.0075" "5.42773890748314" "2.36664615795208" "-1.43277107728611"
"0.357" "0.7" "0.01" "4.43935512609018" "2.36625677326261" "-0.74129181500052"
"0.3575" "0.7" "0.006" "6.42740114715345" "2.36728480014543" "-2.13189600286198"
"0.358" "0.7" "0.006" "6.43445217763099" "2.36700830445377" "-2.13710821988793"
"0.358" "0.7" "0.0075" "5.43910098772886" "2.36608936676994" "-1.44128132464026"
"0.358" "0.7" "0.01" "4.44794611774" "2.36569672515337" "-0.747865557264624"
"0.3585" "0.7" "0.006" "6.4415614846871" "2.36673173319649" "-2.14236130608448"
"0.359" "0.7" "0.006" "6.44861444107829" "2.36645545823022" "-2.14757465052459"
"0.359" "0.7" "0.0075" "5.45046352140752" "2.36553270357607" "-1.44979176140919"
"0.359" "0.7" "0.01" "4.4565376456991" "2.36513681417014" "-0.754439537819225"
"0.3595" "0.7" "0.006" "6.45567736817725" "2.36617881352481" "-2.15279534419926"
"0.36" "0.7" "0.006" "6.46274222860177" "2.36590261618351" "-2.15801694383773"
"0.36" "0.7" "0.0075" "5.46182651139388" "2.36497616744669" "-1.45830239052902"
"0.36" "0.7" "0.01" "4.46512971093422" "2.36457703941545" "-0.761013758238505"
"0.3605" "0.7" "0.006" "6.46981053732211" "2.36562641876041" "-2.16324095736507"
"0.361" "0.7" "0.006" "6.47687692351097" "2.36535012105171" "-2.16846372540598"
"0.361" "0.7" "0.0075" "5.47318996068644" "2.36441975746211" "-1.4668132150184"
"0.361" "0.7" "0.01" "4.47372231447762" "2.36401740000644" "-0.767588220127897"
"0.3615" "0.7" "0.006" "6.48394364545455" "2.36507385059185" "-2.17368670122634"
"0.362" "0.7" "0.006" "6.49101068089744" "2.36479760767775" "-2.17890986895046"
"0.362" "0.7" "0.0075" "5.48455387241307" "2.36386347271041" "-1.47532423797873"
"0.362" "0.7" "0.01" "4.48231545742776" "2.36345789505667" "-0.774162925142758"
"0.3625" "0.7" "0.006" "6.49807807883958" "2.36452139223171" "-2.184133262956"
"0.363" "0.7" "0.006" "6.50514601738626" "2.36424520391813" "-2.18935700825225"
"0.363" "0.7" "0.0075" "5.49591824983365" "2.36330731228731" "-1.48383546259625"
"0.363" "0.7" "0.01" "4.49090914095054" "2.36289852369128" "-0.780737874974101"
"0.3635" "0.7" "0.006" "6.51221509334384" "2.36396904143424" "-2.19458152390645"
"0.364" "0.7" "0.006" "6.51928489402001" "2.36369274220503" "-2.19980668360898"
"0.364" "0.7" "0.0075" "5.50728309634126" "2.36275127529104" "-1.49234689214784"
"0.364" "0.7" "0.01" "4.49950336628273" "2.36233928504028" "-0.787313071357628"
"0.3645" "0.7" "0.006" "6.52629410693771" "2.36341657506228" "-2.20498929979412"
"0.365" "0.7" "0.006" "6.53340042943489" "2.36313986470004" "-2.21024043590438"
"0.365" "0.7" "0.0075" "5.51864841546698" "2.36219536082845" "-1.50085852999843"
"0.365" "0.7" "0.01" "4.50809813473148" "2.36178017823459" "-0.793888516077444"
"0.3655" "0.7" "0.006" "6.54047160925309" "2.36286453804706" "-2.2154655884301"
"0.366" "0.7" "0.006" "6.5475437613524" "2.36258865326842" "-2.22069197967825"
"0.366" "0.7" "0.0075" "5.53001421088216" "2.36163956801138" "-1.50937037960613"
"0.366" "0.7" "0.01" "4.51669344767723" "2.3612212024133" "-0.800464210960756"
"0.3665" "0.7" "0.006" "6.55461253398188" "2.36231265745889" "-2.22591611632843"
"0.367" "0.7" "0.006" "6.56168106565149" "2.36203668738623" "-2.23114005856981"
"0.367" "0.7" "0.0075" "5.54138048640181" "2.36108389596258" "-1.51788244451868"
"0.367" "0.7" "0.01" "4.52528930657457" "2.36066235672047" "-0.807040157881727"
"0.3675" "0.7" "0.006" "6.56874954037974" "2.36176074366234" "-2.23636393460348"
"0.368" "0.7" "0.006" "6.57581802258518" "2.3614848263082" "-2.24158778950142"
"0.368" "0.7" "0.0075" "5.55274724598902" "2.3605283438036" "-1.52639472838871"
"0.368" "0.7" "0.01" "4.5338857129552" "2.36010364030565" "-0.813616358762982"
"0.3685" "0.7" "0.006" "6.58288653419602" "2.36120893520515" "-2.24681163873206"
"0.369" "0.7" "0.006" "6.58995506919989" "2.36093307002891" "-2.25203547841101"
"0.369" "0.7" "0.0075" "5.56411449375573" "2.35997291066909" "-1.53490723495992"
"0.369" "0.7" "0.01" "4.54248266842751" "2.35954505232024" "-0.82019281557902"
"0.3695" "0.7" "0.006" "6.59702357554159" "2.36065722922897" "-2.25725927365014"
"0.37" "0.7" "0.006" "6.60408630713739" "2.36038118973508" "-2.2624792252611"
"0.37" "0.7" "0.0075" "5.57548223397233" "2.3594175956946" "-1.54341996808602"
"0.37" "0.7" "0.01" "4.55108017468102" "2.35898659192391" "-0.826769530352803"
"0.3705" "0.7" "0.006" "6.6111562776331" "2.36010548921198" "-2.26770390513119"
"0.371" "0.7" "0.006" "6.61822491272152" "2.35982986877137" "-2.2729275701337"
"0.371" "0.7" "0.0075" "5.58685047106318" "2.35886239802101" "-1.55193293172322"
"0.371" "0.7" "0.01" "4.55967823348667" "2.35842825828007" "-0.833346505160599"
"0.3715" "0.7" "0.006" "6.62507467317417" "2.35955202859858" "-2.27800024262334"
"0.372" "0.7" "0.006" "6.63227863330438" "2.35927490020556" "-2.28332014310751"
"0.372" "0.7" "0.0075" "5.59821920961968" "2.35830731680422" "-1.56044612992955"
"0.372" "0.7" "0.01" "4.56827684669901" "2.35787005055741" "-0.839923742131897"
"0.3725" "0.7" "0.006" "6.63944340111362" "2.35900260220694" "-2.28860777857259"
"0.373" "0.7" "0.006" "6.64651432851234" "2.35872708868514" "-2.29383294127349"
"0.373" "0.7" "0.0075" "5.60958845439554" "2.35775235119409" "-1.56895956688279"
"0.373" "0.7" "0.01" "4.57687601625758" "2.35731196792881" "-0.846501243451494"
"0.3735" "0.7" "0.006" "6.65358356564631" "2.35845145690605" "-2.29905703904636"
"0.374" "0.7" "0.006" "6.66065324548873" "2.35817584984637" "-2.30428142199574"
"0.374" "0.7" "0.0075" "5.62095821032079" "2.35719750035401" "-1.57747324687054"
"0.374" "0.7" "0.01" "4.58547574419095" "2.35675400957456" "-0.853079011359107"
"0.3745" "0.7" "0.006" "6.66772322337219" "2.35790026776896" "-2.30950598859157"
"0.375" "0.7" "0.006" "6.67479343565827" "2.35762471058784" "-2.31473069437295"
"0.375" "0.7" "0.0075" "5.632328482497" "2.35664276345177" "-1.58598717429613"
"0.375" "0.7" "0.01" "4.59407603261643" "2.35619617467558" "-0.859657048155915"
"0.3755" "0.7" "0.006" "6.68186384343202" "2.35734917800953" "-2.31995551239289"
"0.376" "0.7" "0.006" "6.68893436957042" "2.35707366860921" "-2.32518039009008"
"0.376" "0.7" "0.0075" "5.64369927621007" "2.35608813966156" "-1.5945013536855"
"0.376" "0.7" "0.01" "4.6026768837436" "2.35563846242169" "-0.866235356198827"
"0.3765" "0.7" "0.006" "6.69599999995627" "2.35679798567282" "-2.33040201429658"
"0.377" "0.7" "0.006" "6.70307347058332" "2.35652257471022" "-2.3356288546981"
"0.377" "0.7" "0.0075" "5.65507059692902" "2.35553362815732" "-1.603015789693"
"0.377" "0.7" "0.01" "4.61127829987651" "2.35508087200471" "-0.872813937908847"
"0.3775" "0.7" "0.006" "6.71014787373526" "2.35624729722909" "-2.34085621438559"
"0.378" "0.7" "0.006" "6.71721944854776" "2.35597188901149" "-2.34608172497194"
"0.378" "0.7" "0.0075" "5.66644245031657" "2.3549792281284" "-1.6115304870932"
"0.378" "0.7" "0.01" "4.61988028341522" "2.35452340262191" "-0.879392795768745"
"0.3785" "0.7" "0.006" "6.72429149815586" "2.35569650457191" "-2.35130754413719"
"0.379" "0.7" "0.006" "6.73136453798013" "2.35542114374201" "-2.35653403284408"
"0.379" "0.7" "0.0075" "5.6778148422306" "2.35442493876282" "-1.6200454507986"
"0.379" "0.7" "0.01" "4.62848283685835" "2.35396605347875" "-0.885971932322094"
"0.3795" "0.7" "0.006" "6.73844311073154" "2.35514580171826" "-2.36176437579381"
"0.38" "0.7" "0.006" "6.74549171026989" "2.35487047204232" "-2.3669737251466"
"0.38" "0.7" "0.0075" "5.68918777873068" "2.35387075925662" "-1.62856068585486"
"0.38" "0.7" "0.01" "4.63708596280678" "2.35340882377922" "-0.892551350185522"
"0.3805" "0.7" "0.006" "6.75256936043209" "2.35459504883793" "-2.37220350346454"
"0.381" "0.7" "0.006" "6.75964654296663" "2.35431994394726" "-2.37743263612938"
"0.381" "0.7" "0.0075" "5.70056126608784" "2.35331668881254" "-1.63707619744894"
"0.381" "0.7" "0.01" "4.64568966396414" "2.35285171273646" "-0.899131052038439"
"0.3815" "0.7" "0.006" "6.76671967578857" "2.35404470427075" "-2.38265906878125"
"0.382" "0.7" "0.006" "6.77379267877372" "2.3537694875644" "-2.3878853875772"
"0.382" "0.7" "0.0075" "5.71193531078628" "2.35276272663355" "-1.64559199091685"
"0.382" "0.7" "0.01" "4.65429394314168" "2.35229471956769" "-0.905711040631481"
"0.3825" "0.7" "0.006" "6.7808657226735" "2.35349429413159" "-2.39311171173986"
"0.383" "0.7" "0.006" "6.78793887059901" "2.35321912342601" "-2.3983380859933"
"0.383" "0.7" "0.0075" "5.72330991953248" "2.35220887193619" "-1.65410807173655"
"0.383" "0.7" "0.01" "4.66289880325854" "2.35173784349375" "-0.912291318787229"
"0.3835" "0.7" "0.006" "6.79501204908691" "2.35294396911171" "-2.40356446524912"
"0.384" "0.7" "0.006" "6.80207919859638" "2.35266862829693" "-2.40878681072054"
"0.384" "0.7" "0.0075" "5.73468509926021" "2.3516551239384" "-1.66262444554375"
"0.384" "0.7" "0.01" "4.67150424734637" "2.35118108374105" "-0.918871889401409"
"0.3845" "0.7" "0.006" "6.80915575299422" "2.35239359132576" "-2.4140154357702"
"0.385" "0.7" "0.006" "6.8162327658726" "2.35211867852472" "-2.4192442575861"
"0.385" "0.7" "0.0075" "5.74606085714143" "2.35110148185985" "-1.67114111813914"
"0.385" "0.7" "0.01" "4.68011027855142" "2.35062443953978" "-0.925452755446218"
"0.3855" "0.7" "0.006" "6.82330673662237" "2.35184362510682" "-2.42447109052884"
"0.386" "0.7" "0.006" "6.83038085923444" "2.35156859433265" "-2.42969800713146"
"0.386" "0.7" "0.0075" "5.75743720059059" "2.35054794492986" "-1.67965809548356"
"0.386" "0.7" "0.01" "4.68871690013782" "2.35006791012556" "-0.93203391997092"
"0.3865" "0.7" "0.006" "6.83745513993316" "2.35129358627148" "-2.43492501168173"
"0.387" "0.7" "0.006" "6.84452957043238" "2.3510186008716" "-2.44015209843107"
"0.387" "0.7" "0.0075" "5.76881413727435" "2.34999451238331" "-1.68817538370874"
"0.387" "0.7" "0.01" "4.69732411549101" "2.34951149473767" "-0.938615386106038"
"0.3875" "0.7" "0.006" "6.85160412135606" "2.35074363804377" "-2.44537924690547"
"0.388" "0.7" "0.006" "6.85867870723954" "2.35046869766533" "-2.45060639740235"
"0.388" "0.7" "0.0075" "5.78019167511941" "2.34944118346087" "-1.69669298912272"
"0.388" "0.7" "0.01" "4.70593192811921" "2.34895519262123" "-0.94519715706221"
"0.3885" "0.7" "0.006" "6.8657530052225" "2.35019377949987" "-2.45583332415589"
"0.389" "0.7" "0.006" "6.8728241207732" "2.34991888157343" "-2.46105800296781"
"0.389" "0.7" "0.0075" "5.79156982232114" "2.34888795740368" "-1.70521091822111"
"0.389" "0.7" "0.01" "4.71454034165932" "2.34839900302792" "-0.951779236133606"
"0.3895" "0.7" "0.006" "6.87991099265502" "2.34964398492733" "-2.46629370993118"
"0.39" "0.7" "0.006" "6.88698076992316" "2.34936898306621" "-2.47151755588001"
"0.39" "0.7" "0.0075" "5.80294858735645" "2.34833483346576" "-1.71372917768375"
"0.39" "0.7" "0.01" "4.72314935987802" "2.34784292520529" "-0.958361626709325"
"0.3905" "0.7" "0.006" "6.89405916465018" "2.34909433011722" "-2.47674708513791"
"0.391" "0.7" "0.006" "6.90113496339454" "2.34881952234467" "-2.4819749520315"
"0.391" "0.7" "0.0075" "5.81432797898632" "2.34778181089576" "-1.72224777439466"
"0.391" "0.7" "0.01" "4.7317589866773" "2.34728695841535" "-0.964944332258758"
"0.3915" "0.7" "0.006" "6.9082108374394" "2.34854472989954" "-2.48720285630804"
"0.392" "0.7" "0.006" "6.91528243440875" "2.34826973030633" "-2.4924279737798"
"0.392" "0.7" "0.0075" "5.82570800627504" "2.34722888895948" "-1.73076671543305"
"0.392" "0.7" "0.01" "4.7403692260967" "2.34673110192195" "-0.971527356345747"
"0.3925" "0.7" "0.006" "6.92236127897736" "2.34799504982634" "-2.49765784545781"
"0.393" "0.7" "0.006" "6.92944183018232" "2.34772051297646" "-2.50288876815116"
"0.393" "0.7" "0.0075" "5.83708867859482" "2.34667606691776" "-1.73928600809861"
"0.393" "0.7" "0.01" "4.74898008231762" "2.3461753549893" "-0.978110702633031"
"0.3935" "0.7" "0.006" "6.93651914777563" "2.3474458147108" "-2.50811758873215"
"0.394" "0.7" "0.006" "6.94359672066158" "2.34717113764411" "-2.51334656681899"
"0.394" "0.7" "0.0075" "5.84847000563853" "2.34612334404042" "-1.74780565990654"
"0.394" "0.7" "0.01" "4.75759155966796" "2.34561971688998" "-0.984694374877596"
"0.3945" "0.7" "0.006" "6.9506745463348" "2.3468964818376" "-2.51857570059676"
"0.395" "0.7" "0.006" "6.95775262629964" "2.34662184724224" "-2.52380499116751"
"0.395" "0.7" "0.0075" "5.8598519974354" "2.34557071960703" "-1.75632567859774"
"0.395" "0.7" "0.01" "4.76620366262469" "2.34506418689837" "-0.991278376938908"
"0.3955" "0.7" "0.006" "6.96483096313903" "2.3463472337923" "-2.52903444040501"
"0.396" "0.7" "0.006" "6.97190956025938" "2.34607264139967" "-2.53426405078189"
"0.396" "0.7" "0.0075" "5.87123466435888" "2.34501819288826" "-1.76484607216296"
"0.396" "0.7" "0.01" "4.77481639582057" "2.34450876429685" "-0.997862712777547"
"0.3965" "0.7" "0.006" "6.97898842191344" "2.34579806998254" "-2.53949382535687"
"0.397" "0.7" "0.006" "6.98606755344961" "2.34552351945389" "-2.54472376796084"
"0.397" "0.7" "0.0075" "5.88261801714368" "2.3444657631753" "-1.77336684882527"
"0.397" "0.7" "0.01" "4.7834297640459" "2.34395344836775" "-1.00444738646438"
"0.3975" "0.7" "0.006" "6.993146961993" "2.3452489897235" "-2.5499538836716"
"0.398" "0.7" "0.006" "7.00022665815963" "2.34497448070245" "-2.55518418000929"
"0.398" "0.7" "0.0075" "5.89400206689918" "2.34391342975517" "-1.78188801707425"
"0.398" "0.7" "0.01" "4.79204377225633" "2.34339823840224" "-1.01103240217719"
"0.3985" "0.7" "0.006" "7.00730666090707" "2.34469999229098" "-2.56041467034397"
"0.399" "0.7" "0.006" "7.01438701478165" "2.3444255243802" "-2.56564538596696"
"0.399" "0.7" "0.0075" "5.90538682512501" "2.34336119192391" "-1.7904095856636"
"0.399" "0.7" "0.01" "4.80065842557348" "2.34284313369196" "-1.01761776420947"
"0.3995" "0.7" "0.006" "7.02146788391953" "2.34415107678842" "-2.57087644195525"
"0.4" "0.66" "0.01" "4.68899873555669" "2.46910811530092" "-0.625631050166496"
"0.4" "0.66" "0.0133333333333333" "3.86028953907705" "2.46927865632795" "-0.078512439462902"
"0.4" "0.67" "0.01" "4.72344773323056" "2.43714523255657" "-0.727564748707903"
"0.4" "0.67" "0.0133333333333333" "3.89513887096309" "2.4372011243955" "-0.172541919149773"
"0.4" "0.67" "0.0166666666666667" "3.40231133615233" "2.43749393569101" "0.157945340468952"
"0.4" "0.67" "0.02" "3.07599899208835" "2.43781667546616" "0.376897350766966"
"0.4" "0.68" "0.01" "4.75439851388977" "2.40528723733652" "-0.827703752108523"
"0.4" "0.68" "0.0133333333333333" "3.92677792164869" "2.40528086032202" "-0.264928126399095"
"0.4" "0.68" "0.0166666666666667" "3.43372412818903" "2.40548269274942" "0.0705502855808815"
"0.4" "0.68" "0.02" "3.10698060437279" "2.40571974056013" "0.292972929586628"
"0.4" "0.69" "0.01" "4.78281853455731" "2.37364489756155" "-0.92649989128299"
"0.4" "0.69" "0.0133333333333333" "3.9559242100806" "2.37360121411515" "-0.355986490840458"
"0.4" "0.69" "0.0166666666666667" "3.46281986980616" "2.37373787011494" "-0.0156078400513109"
"0.4" "0.69" "0.02" "3.13580255680301" "2.37390989621105" "0.210206132016974"
"0.4" "0.7" "0.006" "7.02855121251492" "2.34387664627857" "-2.57610920248187"
"0.4" "0.7" "0.0075" "5.91677230372481" "2.34280904897767" "-1.7989315636297"
"0.4" "0.7" "0.01" "4.80927372929451" "2.34228813353427" "-1.02420347697188"
"0.4" "0.7" "0.0125" "4.14791328021949" "2.34221314378813" "-0.561326152365516"
"0.4" "0.7" "0.0133333333333333" "3.98306046970689" "2.34222063781238" "-0.445921690982445"
"0.4" "0.7" "0.0133333333333333" "3.98306046970689" "2.34222063781238" "-0.445921690982445"
"0.4" "0.7" "0.015" "3.70883604963063" "2.34225704815283" "-0.253928186588617"
"0.4" "0.7" "0.0166666666666667" "3.48999201394377" "2.34230892728472" "-0.100685482475921"
"0.4" "0.7" "0.0166666666666667" "3.48999201394377" "2.34230892728472" "-0.100685482475921"
"0.4" "0.7" "0.0175" "3.39636656584461" "2.34233791956344" "-0.0351186765277918"
"0.4" "0.7" "0.02" "3.1627926756932" "2.34243054180689" "0.128475668821653"
"0.4" "0.7" "0.02" "3.1627926756932" "2.34243054180689" "0.128475668821653"
"0.4" "0.705" "0.01" "4.82188918026038" "2.32673236958312" "-1.07269950250045"
"0.4" "0.705" "0.0125" "4.16079867453835" "2.32665265704778" "-0.606710408501753"
"0.4" "0.705" "0.015" "3.72180204759502" "2.32668327890232" "-0.297187164652169"
"0.4" "0.705" "0.0175" "3.4093205956171" "2.32674865973373" "-0.0768223601763296"
"0.4" "0.71" "0.01" "4.83415561343453" "2.31126477719554" "-1.12098570834297"
"0.4" "0.71" "0.0125" "4.17331836588058" "2.31118142292492" "-0.651874616850295"
"0.4" "0.71" "0.0133333333333333" "4.00854778091427" "2.31118157365277" "-0.534887350796363"
"0.4" "0.71" "0.015" "3.7343987669434" "2.31120045646566" "-0.340222668064149"
"0.4" "0.71" "0.0166666666666667" "3.51555483940227" "2.31123304694376" "-0.184810889031854"
"0.4" "0.71" "0.0175" "3.42191226822225" "2.31125214960224" "-0.118305560835553"
"0.4" "0.71" "0.02" "3.18824684464025" "2.31131502532354" "0.0476597656289606"
"0.4" "0.715" "0.01" "4.84612086605815" "2.29588936143669" "-1.16908705779489"
"0.4" "0.715" "0.0125" "4.18551020747782" "2.29580311105237" "-0.696836687294273"
"0.4" "0.715" "0.015" "3.74666427754652" "2.2958120137757" "-0.383052944670063"
"0.4" "0.715" "0.0175" "3.43417718387134" "2.29585156443208" "-0.159585122035926"
"0.4" "0.72" "0.01" "4.85782429106561" "2.28060929431673" "-1.21702419525051"
"0.4" "0.72" "0.0125" "4.19741803318935" "2.28052091954888" "-0.741620064347456"
"0.4" "0.72" "0.0133333333333333" "4.03271439817185" "2.2805155056033" "-0.623038861080428"
"0.4" "0.72" "0.015" "3.75863903083176" "2.28052092280835" "-0.425699179390515"
"0.4" "0.72" "0.0166666666666667" "3.53980406663618" "2.28053838278491" "-0.268120545193135"
"0.4" "0.72" "0.0175" "3.44615328450623" "2.28054966297327" "-0.200680701871212"
"0.4" "0.72" "0.02" "3.21241855846894" "2.28058870640713" "-0.0323526556905058"
"0.4" "0.725" "0.01" "4.86934893891914" "2.26542782448763" "-1.26485015622875"
"0.4" "0.725" "0.0125" "4.20909367056088" "2.26533759736238" "-0.786255313794264"
"0.4" "0.725" "0.015" "3.77036997699684" "2.26532974992521" "-0.468188483397496"
"0.4" "0.725" "0.0175" "3.45788456664232" "2.26534883441597" "-0.241617476399714"
"0.4" "0.73" "0.01" "4.88077448461683" "2.25034706230056" "-1.31261831146973"
"0.4" "0.73" "0.0125" "4.22060829271237" "2.2502554994821" "-0.83078855419793"
